city,aqi,pm25,pm10,no2,co,so2,o3,temperature_c,humidity_pct,wind_speed_km/h,rainfall_mm,pressure_hpa,vehicle_count,industrial_activity_index,health_impact_score,aqi_category
Surat,493,64.39381995738009,295.3814863976167,21.23657068170478,4.131707378988793,26.58979788468302,49.35185551472676,31.45640126919706,76.6503131761674,6.709472243671844,257.7179470103719,1006.580405252444,409190,9.57649641309525,10,Severe
Ahmedabad,493,53.51040073827842,107.453761284651,22.67553271082128,9.300303338184955,49.24882307436359,43.14675179619796,33.57387712430475,45.59781064550906,9.096329710225143,18.37824639866567,1008.946009376122,459165,3.078265619357085,10,Severe
Vadodara,493,64.90436367956393,224.3196706636704,50.79469546916012,4.844281171056192,7.347356424863763,19.92366135553251,21.24280985022703,73.11791318578577,5.496349432779398,173.5399702078444,1011.945956544371,396336,2.028235729074951,10,Severe
Agra,492,171.7205746126668,274.4929217537308,36.4909258927479,7.703776866565264,3.051005086358508,65.96469008285848,43.56592011034611,47.17747836877473,8.037026141668031,245.3295976502384,1047.665125400666,238862,5.571168702003487,10,Severe
Kolkata,492,143.6512220724394,173.4343262204646,76.94122836993459,5.110401067287698,43.41324103489414,84.71026731815114,30.14688175218202,99.3193160514384,12.2221315604326,52.99137547157247,972.349026991727,203799,0.4089537569289026,10,Severe
Hyderabad,492,184.2622881224924,165.1087307241165,16.1677751128715,0.5539489587491878,6.722572209734725,22.8230652906561,12.51491631709306,93.2217302166796,10.36803016159507,91.7519659236148,1021.432263113118,257650,9.349908600871284,10,Severe
Varanasi,492,103.4475996999506,103.299536594511,8.956428521141692,1.543878761463548,11.6672544267877,77.98214877074822,22.02775296346853,92.99465455967804,11.1709286180999,39.26677837635452,1025.613412398804,113133,0.9066586574073854,10,Severe
Chennai,492,142.3493390784306,130.1680382436201,5.147580952967729,2.6727053206206,17.9691007871198,56.66134689000845,19.55863204314632,23.66889640433088,9.500303017876544,299.9693919928439,1022.709326842875,312829,6.186577159700324,10,Severe
Nagpur,492,239.0233088102589,220.9370106817615,47.0046327749422,9.704434010002709,15.42941106644915,83.75260365571414,27.91225730036257,82.1305095514362,19.59049750308617,181.9611495022941,950.9159104636292,122486,8.079092966827453,10,Severe
Mumbai,492,199.2371615447898,32.33201043371223,62.31338050102375,7.514931947669237,7.967298162990204,70.76749840294947,39.62110305315647,85.03680400959388,11.70946272386179,235.4771317306282,956.1925743572232,312158,4.511594659171648,10,Severe
Nashik,492,200.143343690611,236.0629571568641,18.35574806289889,7.706652464274534,22.99805773558579,67.30582396051719,36.64673622114638,91.41212173396836,2.809191029353269,228.8750318086237,1030.164881944475,146713,7.914482619322373,10,Severe
Meerut,492,248.1130508407321,239.4568465965659,66.84460057124771,5.139561816314518,45.96399820340942,70.34206235078591,16.05211775331548,47.54817745925139,8.280811766700626,203.1032963941087,963.5419873060292,425868,5.772921853845095,10,Severe
Nashik,492,89.25704428526774,275.6101929918677,11.98636568821149,2.009749967226875,41.59026270411957,75.4452183367452,23.64065605497738,26.68519924575509,11.31262477442469,44.59842916632052,995.0555233529562,386396,5.508654935725746,10,Severe
Delhi,492,37.0287511233888,140.3458471935016,25.1756014779556,1.188130224252299,39.84238224242296,45.83334385550837,38.19507480635755,77.05398314142558,5.123086559652195,32.70054242823969,1029.983091787755,282827,1.466861943133061,10,Severe
Nagpur,492,182.6323177399272,257.7992559354626,66.53477972563672,2.39745517624046,38.42677101119065,83.99075304078377,38.95661816807748,89.48150368481573,18.28845944315208,158.593504397363,953.7370231458726,200209,3.134184290534519,10,Severe
Patna,492,82.13076917187549,204.6127161557924,21.98686008847599,1.609734372427954,15.28863791796809,31.85060056847337,23.27845867359596,62.90646921207559,3.583410047245429,139.8743554673136,994.7972768197052,267241,0.9249517970538036,10,Severe
Surat,492,136.9174780186949,118.7465105817658,5.218880383733444,9.416836494940885,40.08819319494982,57.7913200882214,26.86363513242701,92.2280031751856,9.667225004845209,295.8736168867188,1038.32945229745,13525,9.220557268016767,10,Severe
Kolkata,492,146.0095066678212,65.0068608492434,33.33596512782066,0.3047807504233225,10.12750567458162,95.06688900654116,11.72142975493038,22.08388018995134,1.830226118352326,291.6207764223091,957.5494657979712,64275,3.899017776127343,10,Severe
Indore,492,186.1734755821118,83.4888727411059,27.29839025077142,8.538788011017294,33.65584338270615,47.9022065827359,11.49124382241434,82.33275398679184,17.51261135941157,273.2751458319623,1046.072160897324,343287,4.825261072981703,10,Severe
Thane,492,219.4756636086771,72.80920308057875,72.92933929511094,3.701545553013397,36.20615545371516,78.11761820595066,44.12020119195085,29.28526159187712,10.15612547178247,136.1352938318021,1000.056267172997,146231,0.7571073684546747,10,Severe
Lucknow,492,129.7749189076544,150.7936502144391,29.97100708003061,9.376376948263175,35.12642192089196,60.51326366235092,42.63816721015794,82.15420572136375,0.7544680550603815,262.9402762834914,1030.672478400896,457938,9.733135156348444,10,Severe
Patna,492,194.7583419371355,282.1664666981119,37.5589145138454,9.599164822572211,18.26258054222005,97.68028644836107,28.23468196706164,65.41810246083855,16.16008025507615,234.1485074227694,1048.131338558828,15348,1.516474122471179,10,Severe
Pune,492,64.80008643961492,192.1571416302812,64.63212117905421,2.290392894882267,17.11293784523063,58.20556389936309,41.41342847036351,58.51426899910598,14.92352498222842,283.1960733905263,986.175438978286,93205,9.022691057115637,10,Severe
Ludhiana,491,110.2613097838895,30.70593254399082,8.280153538014307,3.506305975649938,6.061671097090338,45.86886378662426,25.67867525168526,64.21882818940172,9.447548085003389,126.9839369267056,958.6556920095657,149879,3.096273347567498,10,Severe
Varanasi,491,180.0588528062345,41.0799896376836,58.40596868302056,7.898059483236613,4.845820964686038,77.33169628660151,39.17024488282001,59.25448368502205,10.85343422041232,197.6972727878894,990.5920545401644,221813,8.78753136229598,10,Severe
Nashik,491,228.8462023831735,180.8262465393891,17.69434249277121,7.066056868898674,47.55005519237707,31.55006362335946,42.14650570135637,61.30103907800162,9.45375241024916,209.7840109955275,979.3396930760345,79091,0.2363721705692079,10,Severe
Lucknow,491,217.4646939951876,32.70843944378313,76.09462724395235,5.464589944917325,34.43876235397335,65.65087037625162,21.89562174088348,64.64887514820589,10.39513391412715,272.2071284673627,1001.070378874489,340571,6.786560505051638,10,Severe
Surat,491,223.3780308437364,226.8257914863343,21.42370430284187,1.979977049865747,49.6204513651691,32.59922746786806,35.82275175367302,33.21728691123592,13.09278082157774,11.13095494977496,991.664223702122,32338,5.335496955416526,10,Severe
Ludhiana,491,202.9653206155335,269.5672536857777,33.04088871287536,3.980235842652618,42.12670740697012,83.70335251839023,43.41747031903666,24.83740289527325,17.93931764269775,130.0172737338526,1036.69321097923,26621,5.204307795174982,10,Severe
Agra,491,96.76446180020343,191.1223873138326,12.06696248477768,5.030498371969151,44.68403985994502,27.00803880215783,42.73991469312656,64.75808354335513,8.203585918714424,137.4889823498596,1004.479345875952,139862,8.99333573661189,10,Severe
Bhopal,491,71.97366466376664,65.12400901417246,43.56597411247498,2.430607579065433,33.60045624199874,82.57749323227296,12.6875369497521,27.7742055069169,18.69056152836693,210.4571202018471,962.4618637377408,4862,2.635638233920617,10,Severe
Meerut,491,72.95466796090433,268.4584853185185,78.16502180452103,7.391150431704971,43.16658663066566,25.38061300640996,11.58230628483808,33.92401587792201,14.215759067089,160.0826387657293,1013.125877234872,116098,7.140850572969133,10,Severe
Ahmedabad,491,165.5276287628736,26.52414139542116,48.93679476805301,2.177046306541809,8.507242579331407,39.7232122380081,34.52215300471651,78.00110424130018,11.16111063232211,18.58750661067118,1016.217343284771,35975,0.0386317391380219,10,Severe
Kolkata,491,60.15105228279781,173.2974253343022,45.16143455135783,9.037426979643966,11.37375190331187,33.15600185193169,39.24448588588108,67.6626839472625,12.60831824743149,135.730696906224,991.2841614120374,254599,8.100790673681061,10,Severe
Bangalore,491,185.8297612180696,37.05869149498534,69.87327475584162,1.102547234900673,10.32617895175548,72.38176758721563,14.60823135728467,68.90738919725945,0.9511035148550768,249.3384285846138,978.4379393133474,31998,6.114002165236449,10,Severe
Chennai,491,225.1335898444128,257.6751233108544,53.53481699149441,8.635548631246326,14.20802812814642,96.43341910822151,41.8703929588483,98.64113952932875,10.43440355532309,222.4592600810007,998.3632487637022,288570,1.240376176069649,10,Severe
Nagpur,491,128.6750287778364,144.8715174639363,74.06362880988502,9.968051212945234,24.26855950420451,13.88497332515463,31.37647685439389,51.89478115629248,18.23809720773647,102.7563252057327,1018.069990407568,2655,6.182822738536116,10,Severe
Kolkata,491,99.92961307499516,129.2057643308127,18.66219870285918,3.423679219884209,9.982297668926492,8.146122801094258,31.34849802488919,97.68763248115252,13.98523167858028,50.58348475667085,1042.557702064919,499111,5.117704703599819,10,Severe
Patna,491,151.8405772558582,152.4254102560676,73.32355621685977,4.463794410949408,49.86823789980362,55.87770345671601,13.94612896461263,42.01465020560537,18.01609177105444,57.00484780050004,1026.248154876526,467720,6.217895018120383,10,Severe
Surat,491,62.35557205647601,81.60928323972563,75.9265194238632,9.602800897080742,40.00028935645401,91.68155043864382,44.18274282244698,94.34235566103284,0.7255547667709314,209.384017642129,1004.856117614382,154133,6.246772016256321,10,Severe
Ahmedabad,491,192.8852648120497,149.8565850221198,29.49829833385788,3.602360960385971,11.13471392794398,57.61635279556181,24.47491736448487,30.16639608317812,11.47792367990079,84.57669815767765,966.0102730572676,74103,7.790603953349281,10,Severe
Patna,491,90.75816376971706,61.30460659535985,28.54547580496774,6.47607875974319,44.84178815897425,76.33996070055949,36.03830602142318,27.87929433470195,19.47574697609642,236.7058709153928,990.8777761257716,43480,1.940981134475009,10,Severe
Ahmedabad,491,194.430156141465,254.8682498284409,48.15187434331864,8.780346426595228,12.87697390378157,33.72525543702702,27.14211888572413,83.50201978854943,17.13241492153483,86.00225535203445,958.7585350285608,247853,0.3560398638042961,10,Severe
Pune,491,95.88914080628906,183.4605372260012,59.73996991888403,4.286935208148495,18.18622316499165,42.4763423391265,21.54001903533313,77.66443862877645,12.05494923057316,242.9881569711497,1012.799265352826,391557,4.876693179191594,10,Severe
Nashik,491,124.8575804023862,36.98732348525707,7.82326371868046,1.303065985698358,27.5806900954964,50.75417693116282,38.46694830361803,45.64495103549753,10.20807199812284,173.3007219056909,1001.498181512645,465213,9.281245094350076,10,Severe
Mumbai,491,112.7738759116241,86.13873377951077,79.55344691026117,3.33849220606264,35.04486142584672,13.02666583069501,43.02062620647187,35.93975895878901,19.37543067362586,247.7694481139165,958.1088215483773,430814,1.068423502625518,10,Severe
Vadodara,491,217.9449748088779,51.11895817317956,67.28784901814447,7.840574940396531,43.12477669084657,26.73164484097378,32.70423245179268,30.52542226303653,16.16198939114572,238.1785122751062,952.4484202266927,483699,4.54967928332656,10,Severe
Varanasi,491,176.4499772239643,149.2247282034496,32.97958298982982,0.7875971398927769,32.60039523149635,17.60471106303486,27.79100896494734,63.42842088718555,6.19642403478287,119.0199948633693,953.5359776256104,438273,7.205309253304996,10,Severe
Vadodara,490,12.41771913652673,26.46589428891298,69.7560072451974,7.762152736052607,32.21414277649499,39.21474745055124,30.18775364120642,44.04896674048025,8.416186642862979,105.9781108063631,1043.170389007664,460451,7.760842100787498,10,Severe
Rajkot,490,155.356247569375,121.476722307629,49.71558954777969,4.422959601058408,45.36482778696887,50.58561611129916,44.88625536863066,40.55593615035097,9.942194437342147,174.808164021275,956.9049348017072,150095,7.043777231957138,10,Severe
Varanasi,490,73.98851919376608,130.0825264156473,41.35743082339491,7.29801698983815,37.65301131924727,83.64078126994981,13.98159118528656,41.10913336323911,10.50741498629891,118.1335813074078,1027.142634957285,341131,3.584072356799161,10,Severe
Nashik,490,102.8083734897374,247.7199735505914,50.72033027070524,9.512376887096108,30.69071420539017,19.81782033976855,16.8571078150889,94.55700830870956,7.042671054770828,56.1409770359828,989.218541418343,479545,6.150495815282673,10,Severe
Nashik,490,218.3671992318902,272.5103937651047,41.19378699777126,0.4402883208234882,27.80821021429932,28.53625982480796,12.1934135357694,85.89515058248321,18.07083208233248,239.6094818363806,1013.409526109736,5918,7.976822638741613,10,Severe
Varanasi,490,136.8917393329237,252.4855373969353,70.81605996142669,7.364806485302268,33.95196957780969,94.98490431189276,43.39959381545452,49.26388181844872,9.84340696069017,229.7602259263319,951.3792472774696,166293,1.161254193905319,10,Severe
Ahmedabad,490,34.75374099152408,72.73673962413315,34.9780667040253,5.616866214160294,11.35815669831072,67.82915513558562,13.69370165356795,46.67828268658627,19.006031420119,237.6172365616479,986.7933577099664,156904,6.548690973044851,10,Severe
Ludhiana,490,210.2902854229098,236.9447803656688,27.59477031951921,1.012554741037339,5.179560448994216,48.6950257480914,17.80765040175771,86.27039059736278,10.7261944443319,297.5246624474296,992.4854043979524,29151,6.718895850046122,10,Severe
Bangalore,490,81.28650025724693,53.70953301491243,31.7676433635359,3.451318918301244,36.5490766385149,56.27654971397108,15.26169266318177,89.59531179890774,8.597225312125932,198.9575592895611,987.9646151049856,363740,6.760919106599658,10,Severe
Thane,490,20.31889019939947,286.8997216020852,78.2645234474427,9.845091875008944,33.2663828779732,95.31314694097036,36.47907698451981,62.17032845815559,14.75828025911412,294.3904816372934,964.9460276035596,290904,7.957643726308071,10,Severe
Bangalore,490,87.71252460733429,260.1212550752001,12.06213833233847,0.1906784107203979,32.9348378312365,22.59870593333214,11.98771445533372,57.74328515027707,8.679418512733825,21.71656090936797,1014.841619228474,374742,3.683338448306847,10,Severe
Meerut,490,138.9869183815518,55.81537629547705,37.27685380148036,0.3315371320340047,12.03474896054832,30.61982099434037,44.68347081881974,68.49045145417512,3.125839655171271,58.23621301755995,984.4757044299942,219627,8.179802810143117,10,Severe
Nagpur,490,165.1076395369886,247.8291885180668,73.65042198900683,6.108317253645298,22.13954363931318,16.93129839620902,17.22306380627392,58.92708435515236,17.33535324211036,37.70354170181953,1039.766634832139,243498,4.79518544636564,10,Severe
Thane,490,180.4677043504961,70.15444735939445,32.68578271596918,0.266655332481469,2.093532511531459,60.28144023582597,32.00565277531541,76.70904793902538,9.309080456272564,162.2842577973832,1049.927196601636,142006,2.559019401265494,10,Severe
